0	0.11262	0.12020	2.5608e-11
10	0.11127	0.11857	0.0026789
20	0.10771	0.11372	0.010747
30	0.10339	0.10562	0.023220
40	0.10054	0.094403	0.038985
50	0.10147	0.080295	0.056649
60	0.10636	0.063351	0.073964
70	0.11360	0.043930	0.088929
80	0.11985	0.022516	0.099102
90	0.12261	4.2709e-14	0.10304
